"hgnc_symbol","hgnc_id","go_name","go_id","go_domain","ncon_gene","ncon_go","global_padj","gene_padj","pval","sim","sem_sim","cilow_global_padj","ciupp_global_padj","cilow_gene_padj","ciupp_gene_padj","cilow_pval","ciupp_pval"
"ATP1A1",799,"cellular sodium ion homeostasis","GO:0006883","biological process",89,5,0.05817,0.03718,0.01909,0.8274,0.01454,0.05178,0.06533,0.02761,0.05006,0.01224,0.02979
"RAB27B",9767,"positive regulation of exocytosis","GO:0045921","biological process",20,9,0.05817,0.03594,0.01086,0.8699,0.04391,0.04109,0.08234,0.01939,0.06659,0.002996,0.03938
"ALDH5A1",408,"gamma-aminobutyric acid catabolic process","GO:0009450","biological process",33,3,0.05819,0.04385,0.01523,0.8435,0.03297,0.04449,0.07611,0.01588,0.1211,0.005699,0.04068
"CD9",1709,"negative regulation of platelet aggregation","GO:0090331","biological process",31,5,0.0582,0.0386,0.01542,0.8422,0.03177,0.04226,0.08013,0.01906,0.07819,0.006074,0.03914
"EIF3G",3274,"translational initiation","GO:0006413","biological process",63,13,0.05824,0.03569,0.01747,0.8327,0.02629,0.04428,0.07661,0.02142,0.05949,0.008117,0.03758
"TCP1",11655,"positive regulation of telomerase RNA localization to Cajal body","GO:1904874","biological process",85,6,0.05826,0.02414,0.01318,0.854,0.03802,0.04103,0.08272,0.01351,0.04313,0.004316,0.04025
"MAPK1",6871,"positive regulation of telomere capping","GO:1904355","biological process",152,3,0.05827,0.0338,0.01972,0.8247,0.01136,0.05276,0.06437,0.02927,0.03903,0.01396,0.02785
"UBE2G2",12483,"ubiquitin-dependent ERAD pathway","GO:0030433","biological process",43,17,0.05828,0.03262,0.0192,0.827,0.01392,0.05132,0.06619,0.01997,0.05331,0.01254,0.02941
"VMP1",29559,"cell junction assembly","GO:0034329","biological process",33,6,0.05829,0.03777,0.01989,0.8236,0.01316,0.05006,0.06787,0.03198,0.0446,0.01343,0.02947
"AP2M1",564,"vesicle-mediated transport","GO:0016192","biological process",83,34,0.0583,0.02756,0.0197,0.8253,0.01195,0.04898,0.0694,0.0215,0.03532,0.01366,0.0284
"STX7",11442,"organelle localization","GO:0051640","biological process",55,18,0.05836,0.0304,0.01854,0.8294,0.01824,0.05005,0.06806,0.02204,0.04195,0.01069,0.03216
"MAPK1",6871,"stress-activated MAPK cascade","GO:0051403","biological process",152,9,0.05839,0.0338,0.02011,0.823,0.01034,0.05183,0.06579,0.02927,0.03903,0.01474,0.02743
"ARHGEF16",15515,"cell chemotaxis","GO:0060326","biological process",14,18,0.05839,0.04705,0.01682,0.8368,0.02539,0.04793,0.07114,0.0318,0.06962,0.007721,0.03666
"RUNX2",10472,"chondrocyte differentiation","GO:0002062","biological process",47,3,0.0584,0.03593,0.01835,0.8303,0.01908,0.04841,0.07045,0.02664,0.04846,0.01019,0.03305
"USF1",12593,"regulation of transcription by RNA polymerase II","GO:0006357","biological process",39,88,0.05842,0.0492,0.02038,0.8225,0.00513,0.05316,0.06421,0.04124,0.05869,0.01736,0.02392
"WBP2",12738,"response to estrogen","GO:0043627","biological process",50,5,0.05842,0.02698,0.0164,0.839,0.02532,0.05042,0.0677,0.01607,0.04528,0.007528,0.03573
"PIK3C2A",8971,"cell migration","GO:0016477","biological process",82,64,0.05844,0.04336,0.01599,0.8403,0.02998,0.04632,0.07372,0.02681,0.07011,0.006513,0.03927
"CCT3",1616,"positive regulation of telomere maintenance via telomerase","GO:0032212","biological process",84,9,0.05846,0.02186,0.01619,0.8398,0.02695,0.04849,0.07047,0.01455,0.03284,0.007124,0.0368
"THBS1",11785,"negative regulation of interleukin-12 production","GO:0032695","biological process",90,3,0.05848,0.04982,0.01899,0.8267,0.02132,0.04336,0.07887,0.0309,0.08034,0.01018,0.03544
"TMEM165",30760,"Golgi calcium ion transport","GO:0032472","biological process",22,3,0.05849,0.03404,0.01982,0.8244,0.0119,0.0528,0.0648,0.03077,0.03766,0.01383,0.02842
"NCOA2",7669,"positive regulation of transcription by RNA polymerase II","GO:0045944","biological process",40,116,0.0585,0.0453,0.02039,0.8225,0.005405,0.05672,0.06034,0.03769,0.05445,0.01719,0.02417
"CSNK2B",2460,"regulation of protein serine/threonine phosphatase activity","GO:0080163","biological process",82,2,0.05851,0.04601,0.02038,0.8227,0.004518,0.0563,0.06081,0.04303,0.04921,0.01775,0.02339
"ACSL1",3569,"long-chain fatty acid metabolic process","GO:0001676","biological process",58,10,0.05851,0.02735,0.01665,0.8366,0.02839,0.04376,0.07824,0.01769,0.04229,0.007207,0.03845
"ITGB2",6155,"cell migration","GO:0016477","biological process",62,64,0.05853,0.02834,0.01371,0.853,0.04105,0.04306,0.07957,0.01556,0.05162,0.004231,0.04443
"UBE2J2",19268,"ubiquitin-dependent ERAD pathway","GO:0030433","biological process",42,17,0.05855,0.03864,0.02042,0.8223,0.005863,0.05604,0.06118,0.03356,0.04449,0.01705,0.02446
"GPX1",4553,"UV protection","GO:0009650","biological process",47,2,0.0586,0.03688,0.01719,0.834,0.02667,0.04611,0.07448,0.02644,0.05145,0.007793,0.03792
"HNRNPU",5048,"negative regulation of transcription elongation from RNA polymerase II promoter","GO:0034244","biological process",289,4,0.05862,0.04239,0.02061,0.8217,0.00424,0.05292,0.06493,0.03951,0.04547,0.01804,0.02354
"EIF3D",3278,"positive regulation of translation","GO:0045727","biological process",94,27,0.05863,0.02991,0.01984,0.8242,0.01499,0.04703,0.07308,0.02066,0.0433,0.01257,0.03129
"CKAP5",28959,"centrosome duplication","GO:0051298","biological process",74,3,0.05863,0.03782,0.01987,0.8241,0.01473,0.04914,0.06994,0.02499,0.05724,0.01274,0.031
"SIRT7",14935,"positive regulation of transcription by RNA polymerase II","GO:0045944","biological process",201,116,0.05863,0.043,0.01997,0.8242,0.01221,0.05004,0.06868,0.03974,0.04653,0.01375,0.029
"NUB1",17623,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process","GO:0032436","biological process",36,14,0.05866,0.03574,0.01112,0.8713,0.05028,0.03841,0.08958,0.01395,0.09161,0.002753,0.04494
"GRB2",4566,"cellular response to ionizing radiation","GO:0071479","biological process",226,10,0.05867,0.04154,0.01984,0.8234,0.01759,0.04457,0.07725,0.0357,0.04832,0.01185,0.03323
"DYNC2H1",2962,"Golgi organization","GO:0007030","biological process",31,18,0.05868,0.02415,0.01333,0.8528,0.03932,0.04226,0.08148,0.01,0.05832,0.004215,0.04216
"SIRT7",14935,"rRNA transcription","GO:0009303","biological process",201,7,0.05872,0.04291,0.02034,0.8222,0.01093,0.05135,0.06714,0.04018,0.04581,0.01463,0.02826
"ZNF217",13009,"negative regulation of transcription, DNA-templated","GO:0045892","biological process",25,62,0.05873,0.03401,0.02019,0.8232,0.01047,0.04968,0.06944,0.0258,0.04483,0.0146,0.02794
"SQSTM1",11280,"protein localization to perinuclear region of cytoplasm","GO:1905719","biological process",217,3,0.05873,0.03237,0.02025,0.8224,0.01146,0.05149,0.06699,0.03028,0.03461,0.01436,0.02858
"NFATC3",7777,"positive regulation of transcription by RNA polymerase II","GO:0045944","biological process",37,116,0.05879,0.03553,0.02038,0.822,0.01179,0.04925,0.07018,0.02475,0.05102,0.01429,0.02907
"SYK",11491,"macrophage activation involved in immune response","GO:0002281","biological process",101,4,0.0588,0.04575,0.01905,0.8277,0.01586,0.05205,0.06642,0.04268,0.04903,0.0117,0.03101
"SMC3",2468,"sister chromatid cohesion","GO:0007062","biological process",75,10,0.0588,0.02573,0.01564,0.8411,0.03361,0.04394,0.07868,0.01243,0.05328,0.005829,0.04197
"HNRNPA1",5031,"negative regulation of telomere maintenance via telomerase","GO:0032211","biological process",256,10,0.05881,0.03401,0.02062,0.8216,0.005907,0.05206,0.06642,0.03111,0.03719,0.01723,0.02469
"CKAP5",28959,"establishment or maintenance of microtubule cytoskeleton polarity","GO:0030951","biological process",74,4,0.05883,0.03456,0.01642,0.8391,0.02805,0.04825,0.07173,0.01918,0.06228,0.006972,0.03866
"AP3D1",568,"protein localization to membrane","GO:0072657","biological process",35,26,0.05885,0.02499,0.01933,0.8261,0.01819,0.04576,0.07568,0.01576,0.03961,0.0112,0.03335
"PACC1",25593,"chloride transport","GO:0006821","biological process",6,7,0.05887,0.04457,0.01796,0.8305,0.02621,0.04351,0.07966,0.04062,0.0489,0.008286,0.03892
"RMND5A",25850,"proteasome-mediated ubiquitin-dependent protein catabolic process","GO:0043161","biological process",31,43,0.05888,0.0273,0.01365,0.851,0.03902,0.04063,0.08533,0.01687,0.04419,0.004392,0.04245
"IKBKB",5960,"tumor necrosis factor-mediated signaling pathway","GO:0033209","biological process",88,6,0.05894,0.03397,0.02026,0.8229,0.01169,0.04942,0.0703,0.02911,0.03964,0.01416,0.02898
"ALYREF",19071,"viral mRNA export from host cell nucleus","GO:0046784","biological process",131,3,0.05894,0.03573,0.02029,0.8228,0.01,0.05352,0.06491,0.02803,0.04555,0.01489,0.02767
"DYNC1H1",2961,"nuclear migration","GO:0007097","biological process",97,14,0.05897,0.02653,0.01975,0.8239,0.01877,0.04493,0.07739,0.01639,0.04295,0.01134,0.03437
"ATF4",786,"positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress","GO:0036091","biological process",95,7,0.059,0.03264,0.02016,0.8232,0.01387,0.04974,0.06999,0.0234,0.04553,0.01325,0.03069
"FYN",4037,"T cell receptor signaling pathway","GO:0050852","biological process",115,6,0.059,0.03401,0.01652,0.8363,0.03301,0.0403,0.08639,0.0205,0.05643,0.006311,0.04323
"TNIP1",16903,"modulation by symbiont of host I-kappaB kinase/NF-kappaB cascade","GO:0085032","biological process",42,4,0.059,0.03782,0.01979,0.8242,0.01597,0.05014,0.06943,0.03201,0.04468,0.01233,0.03178
"CALM1",1442,"regulation of cardiac muscle contraction","GO:0055117","biological process",160,9,0.05901,0.04698,0.01963,0.8236,0.02174,0.04552,0.0765,0.03034,0.07274,0.01043,0.03694
"ID3",5362,"negative regulation of DNA-binding transcription factor activity","GO:0043433","biological process",16,8,0.05905,0.03445,0.01942,0.8254,0.01909,0.04796,0.07272,0.02323,0.05109,0.01095,0.03447
"FLT1",3763,"positive regulation of MAPK cascade","GO:0043410","biological process",43,14,0.05909,0.04542,0.02027,0.8227,0.01353,0.04921,0.07096,0.0283,0.07291,0.01343,0.03057
"SMAD4",6770,"response to hypoxia","GO:0001666","biological process",107,16,0.05909,0.03162,0.0202,0.823,0.01378,0.04941,0.07067,0.02415,0.04142,0.01326,0.03077
"DLST",2911,"tricarboxylic acid cycle","GO:0006099","biological process",110,7,0.05911,0.0255,0.01939,0.8257,0.01899,0.04591,0.07611,0.02043,0.03184,0.01093,0.0344
"HSPA8",5241,"protein targeting to lysosome involved in chaperone-mediated autophagy","GO:0061740","biological process",318,3,0.05914,0.04221,0.02067,0.8209,0.01122,0.04862,0.07194,0.03654,0.04877,0.01479,0.02888
"NDUFA12",23987,"response to oxidative stress","GO:0006979","biological process",46,14,0.05917,0.02743,0.01775,0.8308,0.02883,0.04371,0.0801,0.01236,0.06085,0.007678,0.04105
"GNG2",4404,"G protein-coupled receptor signaling pathway","GO:0007186","biological process",51,46,0.05918,0.02806,0.01871,0.8281,0.02225,0.04514,0.0776,0.0144,0.05469,0.009601,0.03646
"HIPK2",14402,"positive regulation of transcription by RNA polymerase II","GO:0045944","biological process",46,116,0.05919,0.04711,0.02084,0.8203,0.01,0.04944,0.07088,0.04069,0.05455,0.01545,0.02813
"CALM1",1442,"negative regulation of high voltage-gated calcium channel activity","GO:1901842","biological process",160,4,0.05924,0.04693,0.01713,0.8333,0.03127,0.04248,0.08261,0.03027,0.07276,0.006983,0.04202
"CPSF6",13871,"mRNA processing","GO:0006397","biological process",122,15,0.05924,0.04162,0.02078,0.8209,0.007289,0.05557,0.06315,0.03452,0.05019,0.01652,0.02614
"HPRT1",5157,"IMP metabolic process","GO:0046040","biological process",55,6,0.05925,0.04448,0.01837,0.8285,0.02688,0.04271,0.0822,0.02455,0.0806,0.008481,0.03977
"ATP5F1A",823,"mitochondrial ATP synthesis coupled proton transport","GO:0042776","biological process",127,11,0.05928,0.03777,0.02069,0.8207,0.01256,0.05059,0.06945,0.0303,0.04708,0.01417,0.0302
"KLHL12",19360,"endoplasmic reticulum to Golgi vesicle-mediated transport","GO:0006888","biological process",48,19,0.05928,0.03415,0.01091,0.8704,0.04848,0.04036,0.08708,0.01233,0.09455,0.002726,0.0437
"MMS19",13824,"iron-sulfur cluster assembly","GO:0016226","biological process",61,16,0.05928,0.04144,0.02088,0.8201,0.00972,0.04967,0.07075,0.03413,0.0503,0.01561,0.02793
"RAB11A",9760,"exocytosis","GO:0006887","biological process",104,13,0.05929,0.03407,0.02062,0.8206,0.01445,0.04662,0.07541,0.02257,0.05143,0.01346,0.0316
"LAPTM4B",13646,"regulation of lysosomal membrane permeability","GO:0097213","biological process",24,5,0.0593,0.03682,0.01533,0.8413,0.03868,0.03822,0.092,0.01657,0.08184,0.005043,0.04662
"DYRK1A",3091,"peptidyl-threonine phosphorylation","GO:0018107","biological process",31,13,0.05931,0.04328,0.02028,0.8217,0.01776,0.04786,0.07351,0.0389,0.04815,0.01206,0.03408
"CAMK1",1459,"positive regulation of syncytium formation by plasma membrane fusion","GO:0060143","biological process",26,7,0.05931,0.04479,0.01929,0.8248,0.02418,0.04258,0.0826,0.02127,0.09429,0.009558,0.03891
"HMGB3",5004,"regulation of transcription by RNA polymerase II","GO:0006357","biological process",13,88,0.05933,0.04691,0.0179,0.8302,0.02879,0.04298,0.08189,0.02615,0.08417,0.00771,0.04155
"EIF4A3",18683,"embryonic cranial skeleton morphogenesis","GO:0048701","biological process",182,2,0.05933,0.04335,0.01973,0.8245,0.01815,0.0473,0.07442,0.03043,0.06175,0.01144,0.03401
"SYTL4",15588,"positive regulation of exocytosis","GO:0045921","biological process",17,9,0.05933,0.03409,0.01048,0.8747,0.05037,0.04034,0.08726,0.01521,0.07645,0.002509,0.04381
"PGLS",8903,"pentose-phosphate shunt, oxidative branch","GO:0009051","biological process",11,4,0.05937,0.04933,0.01644,0.8363,0.03348,0.04223,0.08347,0.0188,0.1294,0.006265,0.04315
"DCP2",24452,"mRNA catabolic process","GO:0006402","biological process",33,10,0.05937,0.04441,0.02083,0.8204,0.00974,0.05233,0.06736,0.0335,0.05888,0.01556,0.02787
"SLC38A5",18070,"glutamine transport","GO:0006868","biological process",35,5,0.05939,0.04746,0.02117,0.8196,0.004984,0.05747,0.06137,0.0322,0.06994,0.01817,0.02467
"EP300",3373,"N-terminal peptidyl-lysine acetylation","GO:0018076","biological process",184,4,0.0594,0.02865,0.0213,0.8193,0.001079,0.05754,0.06131,0.02738,0.02998,0.02059,0.02202
"XRN1",30654,"rRNA catabolic process","GO:0016075","biological process",51,8,0.05941,0.03829,0.02038,0.8213,0.01692,0.04706,0.07501,0.02227,0.06586,0.01242,0.03346
"DUSP1",3064,"negative regulation of MAP kinase activity","GO:0043407","biological process",53,7,0.05948,0.0368,0.0203,0.8224,0.01562,0.04904,0.07214,0.02738,0.04945,0.01261,0.03268
"NR3C1",7978,"cellular response to transforming growth factor beta stimulus","GO:0071560","biological process",165,6,0.05951,0.02899,0.01816,0.8303,0.02544,0.04517,0.0784,0.01961,0.04287,0.008462,0.03895
"MAPK1",6871,"positive regulation of macrophage proliferation","GO:0120041","biological process",152,3,0.05953,0.0338,0.02092,0.8201,0.009716,0.05341,0.06636,0.02927,0.03903,0.01557,0.02812
"HIF1A",4910,"cellular response to virus","GO:0098586","biological process",181,9,0.05955,0.03442,0.01974,0.8237,0.021,0.04558,0.07781,0.02433,0.04871,0.01068,0.03647
"SSU72",25016,"dephosphorylation of RNA polymerase II C-terminal domain","GO:0070940","biological process",31,3,0.05959,0.02768,0.0173,0.8327,0.03162,0.04257,0.08342,0.01098,0.06979,0.00686,0.04362
"ITGB2",6155,"heterotypic cell-cell adhesion","GO:0034113","biological process",62,7,0.0596,0.03468,0.0213,0.8191,0.005629,0.05664,0.06272,0.03141,0.03828,0.01799,0.02522
"EIF3B",3280,"regulation of translational initiation","GO:0006446","biological process",90,18,0.05962,0.03367,0.01725,0.8323,0.03319,0.04066,0.08742,0.01973,0.05746,0.006675,0.0446
"RPL6",10362,"ribosomal large subunit assembly","GO:0000027","biological process",157,13,0.05965,0.04294,0.01982,0.8244,0.0165,0.0522,0.06816,0.02601,0.07088,0.012,0.03271
"TIAM2",11806,"small GTPase mediated signal transduction","GO:0007264","biological process",11,8,0.05965,0.03545,0.0155,0.8427,0.0367,0.0459,0.07751,0.01523,0.08254,0.005231,0.04593
"SIRT7",14935,"R-loop disassembly","GO:0062176","biological process",201,3,0.05966,0.04492,0.01942,0.8239,0.02495,0.04362,0.0816,0.02987,0.06754,0.00949,0.03975
"PDSS1",17759,"isoprenoid biosynthetic process","GO:0008299","biological process",8,12,0.05968,0.0254,0.0179,0.8306,0.02917,0.04369,0.08153,0.01358,0.04749,0.007615,0.04206
"CCNB1",1579,"regulation of cyclin-dependent protein serine/threonine kinase activity","GO:0000079","biological process",86,7,0.05972,0.032,0.02079,0.8206,0.01344,0.0503,0.0709,0.02081,0.04922,0.01385,0.03122
"RAB27B",9767,"melanosome transport","GO:0032402","biological process",20,5,0.05972,0.0387,0.0207,0.8198,0.01837,0.04492,0.0794,0.02842,0.05271,0.01214,0.03527
"SLC4A4",11030,"sodium ion transmembrane transport","GO:0035725","biological process",27,7,0.05974,0.04971,0.01063,0.8732,0.05115,0.04008,0.08905,0.0222,0.1113,0.002494,0.04528
"RIN2",18750,"positive regulation of endothelial cell migration","GO:0010595","biological process",8,9,0.05974,0.04026,0.01922,0.8249,0.02477,0.04461,0.08,0.0233,0.06957,0.009397,0.0393
"GADD45A",4095,"negative regulation of transcription by RNA polymerase II","GO:0000122","biological process",44,76,0.05977,0.04787,0.02093,0.8196,0.01443,0.0473,0.07552,0.03334,0.06873,0.01364,0.03211
"RAD17",9807,"mitotic DNA replication checkpoint signaling","GO:0033314","biological process",16,4,0.05979,0.04921,0.02002,0.8234,0.01806,0.04875,0.07333,0.03533,0.06856,0.01158,0.03461
"IARS2",29685,"isoleucyl-tRNA aminoacylation","GO:0006428","biological process",41,3,0.05979,0.02197,0.02096,0.8193,0.0144,0.05079,0.07037,0.01461,0.03302,0.01372,0.03204
"HOOK1",19884,"cytoskeleton-dependent intracellular transport","GO:0030705","biological process",23,8,0.05984,0.04585,0.02091,0.8192,0.01596,0.04934,0.07257,0.03235,0.06499,0.01313,0.03329
"RUNX2",10472,"hemopoiesis","GO:0030097","biological process",47,5,0.05985,0.03343,0.021,0.8196,0.01277,0.05262,0.06808,0.02852,0.0392,0.0143,0.03084
"NPHP1",7905,"positive regulation of bicellular tight junction assembly","GO:1903348","biological process",38,3,0.05987,0.03112,0.02093,0.82,0.01339,0.04941,0.07255,0.02398,0.04038,0.01396,0.03139
"TERF2",11729,"telomere maintenance","GO:0000723","biological process",84,13,0.05996,0.035,0.02129,0.8189,0.008349,0.05524,0.06508,0.02932,0.04177,0.01644,0.02757
"MAPK1",6871,"positive regulation of macrophage chemotaxis","GO:0010759","biological process",152,6,0.05997,0.03433,0.02122,0.8187,0.01084,0.05152,0.06981,0.02947,0.04001,0.0154,0.02925
"RIPK1",10019,"positive regulation of interleukin-8 production","GO:0032757","biological process",82,9,0.05997,0.04705,0.01929,0.8259,0.02157,0.04712,0.07633,0.04041,0.05479,0.009994,0.03725
"PRKCH",9403,"intracellular signal transduction","GO:0035556","biological process",44,44,0.05999,0.04066,0.0217,0.8176,0.004314,0.05761,0.06247,0.03496,0.04729,0.01905,0.02471
"TNFAIP2",11895,"exocyst localization","GO:0051601","biological process",7,4,0.05999,0.02827,0.01867,0.8275,0.02557,0.0458,0.07857,0.01568,0.05097,0.008795,0.03962
"GTF2I",4659,"positive regulation of DNA repair by transcription from RNA polymerase II promoter","GO:0100026","biological process",56,2,0.06002,0.0486,0.0216,0.818,0.005036,0.05402,0.06669,0.04158,0.05682,0.01848,0.02525
"NDUFA13",17194,"cellular response to interferon-beta","GO:0035458","biological process",59,6,0.06003,0.04561,0.02055,0.8198,0.02251,0.0429,0.08401,0.0219,0.09497,0.01081,0.03909
"SIRT5",14933,"protein demalonylation","GO:0036046","biological process",18,3,0.0601,0.02713,0.01045,0.8754,0.05242,0.04132,0.08744,0.007863,0.09361,0.002388,0.0457
"ATP1B3",806,"positive regulation of potassium ion import across plasma membrane","GO:1903288","biological process",87,3,0.06012,0.04259,0.02041,0.8203,0.02259,0.04589,0.07877,0.02689,0.06745,0.01067,0.03905
"CCT7",1622,"positive regulation of telomere maintenance via telomerase","GO:0032212","biological process",73,9,0.06012,0.02357,0.01742,0.8333,0.02885,0.04725,0.0765,0.01432,0.03878,0.007332,0.04137
"ATP1B3",806,"cellular potassium ion homeostasis","GO:0030007","biological process",87,6,0.06013,0.04146,0.02053,0.8199,0.02096,0.04708,0.07681,0.02565,0.067,0.01125,0.03747
"RAB11A",9760,"regulation of cytokinesis","GO:0032465","biological process",104,15,0.06013,0.03403,0.01624,0.8376,0.03539,0.04479,0.08074,0.02127,0.05444,0.005737,0.04597
"AP1G1",555,"positive regulation of natural killer cell degranulation","GO:0043323","biological process",55,5,0.06015,0.03257,0.02113,0.8189,0.01388,0.05066,0.07142,0.02136,0.04967,0.01398,0.03193
"ARHGAP6",676,"negative regulation of stress fiber assembly","GO:0051497","biological process",11,6,0.06016,0.03109,0.02061,0.821,0.01642,0.04784,0.07565,0.01738,0.05559,0.0125,0.03401
"ABCC4",55,"transmembrane transport","GO:0055085","biological process",55,42,0.06019,0.04283,0.0214,0.8183,0.01075,0.05208,0.06955,0.04138,0.04432,0.01544,0.02968
"SYK",11491,"positive regulation of mast cell degranulation","GO:0043306","biological process",101,6,0.06021,0.04974,0.01438,0.846,0.04161,0.03978,0.09112,0.03421,0.07231,0.004369,0.04734
"SIRT5",14933,"protein deacetylation","GO:0006476","biological process",18,7,0.06025,0.02713,0.009052,0.8908,0.05927,0.04122,0.08807,0.007863,0.09361,0.001773,0.04622
"SIRT5",14933,"protein desuccinylation","GO:0036048","biological process",18,3,0.06029,0.02802,0.01276,0.8554,0.04491,0.04119,0.08823,0.0084,0.09349,0.00349,0.04663
"SMARCC2",11105,"positive regulation of transcription, DNA-templated","GO:0045893","biological process",57,63,0.06035,0.03052,0.0218,0.8169,0.008719,0.05452,0.0668,0.02361,0.03945,0.01686,0.02818
"EIF3A",3271,"translation reinitiation","GO:0002188","biological process",81,3,0.06035,0.04198,0.02183,0.8169,0.007444,0.05511,0.0661,0.03163,0.05573,0.01749,0.02725
"TANK",11562,"positive regulation of protein deubiquitination","GO:1903003","biological process",57,7,0.06035,0.0306,0.02168,0.8172,0.008492,0.05399,0.06746,0.02653,0.0353,0.01685,0.02789
"NR1H2",7965,"negative regulation of pinocytosis","GO:0048550","biological process",33,4,0.06036,0.04323,0.01643,0.836,0.0371,0.04121,0.0884,0.02773,0.06737,0.005659,0.0477
"SCARB2",1665,"protein targeting to lysosome","GO:0006622","biological process",70,8,0.06038,0.04293,0.0219,0.8169,0.00364,0.05651,0.06452,0.03842,0.04796,0.01962,0.02445
"EP300",3373,"positive regulation by host of viral transcription","GO:0043923","biological process",184,3,0.06039,0.02892,0.02156,0.8173,0.0131,0.04972,0.07336,0.0214,0.03909,0.01462,0.0318
"HIF1A",4910,"negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","GO:1903377","biological process",181,8,0.0604,0.03381,0.01644,0.8384,0.03307,0.04689,0.0778,0.02201,0.05193,0.006001,0.04504
"THOC2",19073,"generation of neurons","GO:0048699","biological process",78,3,0.0604,0.02315,0.01598,0.8377,0.03853,0.03996,0.09129,0.00921,0.0582,0.005334,0.04789
"NR3C1",7978,"cellular response to steroid hormone stimulus","GO:0071383","biological process",165,9,0.06047,0.02911,0.01925,0.824,0.02855,0.04292,0.0852,0.01508,0.05621,0.008518,0.04349
"HIPK2",14402,"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","GO:0042771","biological process",46,6,0.06048,0.04711,0.02039,0.8216,0.0202,0.04647,0.07872,0.04069,0.05455,0.01116,0.03723
"HSPA8",5241,"chaperone-mediated autophagy translocation complex disassembly","GO:1904764","biological process",318,2,0.06049,0.04456,0.02099,0.8184,0.02112,0.04431,0.08256,0.03473,0.05717,0.01145,0.03846
"NFKBIA",7797,"positive regulation of cellular protein metabolic process","GO:0032270","biological process",78,11,0.06054,0.04394,0.02051,0.8191,0.02652,0.04111,0.08913,0.02759,0.06998,0.009692,0.0434
"NOL11",24557,"positive regulation of transcription of nucleolar large rRNA by RNA polymerase I","GO:1901838","biological process",29,5,0.06055,0.03728,0.01613,0.8375,0.03803,0.04212,0.08705,0.01532,0.09076,0.005347,0.04865
"PAK2",8591,"regulation of axonogenesis","GO:0050770","biological process",77,7,0.06056,0.04633,0.02129,0.8174,0.01961,0.04504,0.08143,0.03785,0.05671,0.01211,0.03743
"AUP1",891,"protein localization to lipid droplet","GO:1990044","biological process",35,2,0.06058,0.04245,0.01604,0.8377,0.03908,0.04081,0.08993,0.01993,0.09043,0.00523,0.0492
"TBC1D5",19166,"activation of GTPase activity","GO:0090630","biological process",20,8,0.06059,0.04204,0.01401,0.847,0.04568,0.03723,0.09859,0.01775,0.09954,0.003836,0.05117
"DUSP1",3064,"negative regulation of p38MAPK cascade","GO:1903753","biological process",53,4,0.06061,0.0368,0.02147,0.8174,0.01649,0.04937,0.07442,0.02738,0.04945,0.01321,0.03489
"SUGT1",16987,"protein stabilization","GO:0050821","biological process",39,33,0.06065,0.0466,0.02134,0.818,0.01751,0.04653,0.07907,0.02636,0.08238,0.01277,0.03565
"TFAP2A",11742,"positive regulation of neuron apoptotic process","GO:0043525","biological process",85,8,0.06068,0.04842,0.01895,0.8268,0.02624,0.04567,0.08063,0.03364,0.06967,0.008626,0.04162
"SEC13",10697,"protein import into nucleus","GO:0006606","biological process",209,16,0.0607,0.03327,0.01555,0.8388,0.04302,0.03717,0.09915,0.01728,0.06407,0.004623,0.05227
"CALM1",1442,"substantia nigra development","GO:0021762","biological process",160,10,0.06071,0.04856,0.02178,0.8163,0.01377,0.0496,0.07432,0.03648,0.06464,0.01452,0.03266
"IVNS1ABP",16951,"negative regulation of protein ubiquitination","GO:0031397","biological process",35,18,0.06071,0.03389,0.02211,0.8158,0.008064,0.05202,0.07085,0.02558,0.04491,0.0174,0.02808
"RAD50",9816,"DNA recombination","GO:0006310","biological process",78,13,0.06075,0.03548,0.02124,0.8177,0.01987,0.0478,0.07721,0.02557,0.04923,0.01192,0.03784
"ORC3",8489,"regulation of DNA replication","GO:0006275","biological process",22,7,0.06075,0.02662,0.02214,0.8159,0.006457,0.05572,0.06623,0.0226,0.03135,0.01827,0.02683
"HNRNPU",5048,"regulation of mitotic cell cycle","GO:0007346","biological process",289,16,0.06077,0.04573,0.02141,0.8177,0.01744,0.04697,0.07861,0.03668,0.05703,0.01286,0.03562
"PAK2",8591,"protein localization to cell-cell junction","GO:0150105","biological process",77,8,0.06077,0.04431,0.0221,0.816,0.006461,0.05615,0.06577,0.03561,0.05514,0.01827,0.02673
"ATF4",786,"regulation of osteoblast differentiation","GO:0045667","biological process",95,4,0.06078,0.03424,0.0221,0.8157,0.009666,0.05091,0.07255,0.02522,0.04648,0.01661,0.02941
"EIF2S3",3267,"translational initiation","GO:0006413","biological process",57,13,0.06083,0.03794,0.01852,0.8262,0.03378,0.04164,0.08885,0.01699,0.08471,0.007164,0.04788
"CKAP5",28959,"microtubule polymerization","GO:0046785","biological process",74,4,0.06083,0.04348,0.01943,0.825,0.02348,0.04918,0.07523,0.02924,0.06465,0.009604,0.03931
